tweetcreatedts;username;text;source;tweet_clean;tweet_english;klasifikasi
25/02/2023 05:27;warna_nusa;mario dandy aniaya david hingga terkapar bintang emon masa masih mau ngambil nyawa masyarakat juga mariodandy david;Twitter Web App;mario dandy aniaya david hingga terkapar bintang emon masa masih mau ngambil nyawa masyarakat juga mariodandy david;mario dandy, persecuted david to the point of the emon star, still want to take the lives of the community as well as mariodandy david;Netral
25/02/2023 05:27;avatardeckie;mohon dibantu bapak presiden perjuangan anak ini untuk meraih pendidikan ny adakah sedikit saja pajak negara yang bisa diberikan ke anak ini ibu menteri dan uangkita pajakkitauntukbelirubicon anakpejabatpajak uangpajakuntukpejabat;Twitter for Android;mohon dibantu bapak presiden perjuangan anak ini untuk meraih pendidikan ny adakah sedikit saja pajak negara yang bisa diberikan ke anak ini ibu menteri dan uangkita pajakkitauntukbelirubicon anakpejabatpajak uangpajakuntukpejabat;please help the president of this child struggle to achieve mrs. is there a few state taxes that can be given to this child mrs. minister and taxes for children's childbicon;Negatif
25/02/2023 05:15;corongnusantara;mario si anak pejabat pajak suruh korban push up  kali sebelum dianiaya hingga tak berdaya anakpejabat gpansor mariodandysatrio penganiayaan;corong nusantara;mario si anak pejabat pajak suruh korban push up kali sebelum dianiaya hingga tak berdaya anakpejabat gpansor mariodandysatrio penganiayaan;mario the child of tax officials tell victims of push up times before being persecuted until helplessly gpansor mariodandysatrio official persecut;Netral
25/02/2023 05:12;JemberNetwork;mario dandy dipenjara ayahnya dicopot serta mengundurkan diri dari ditjen pajak berikut ini tanggapan dari gp ansor mariodandy penganiayaan prayfordavid;Twitter for Android;mario dandy dipenjara ayahnya dicopot serta mengundurkan diri dari ditjen pajak berikut ini tanggapan dari gp ansor mariodandy penganiayaan prayfordavid;mario dandy was imprisoned by his father was removed and resigned from the directorate general of taxes followed the response from gp ansor mariodandy persecution prayfordavid;Positif
25/02/2023 04:58;JemberNetwork;menag yaqut sebut david sudah dianggap sebagai anaknya sendiri relawan anies baswedan singgung soal istri kader alissa wahid turut buka suara mariodandy penganiayaan pajakkitauntukbelirubicon;Twitter for Android;menag yaqut sebut david sudah dianggap sebagai anaknya sendiri relawan anies baswedan singgung soal istri kader alissa wahid turut buka suara mariodandy penganiayaan pajakkitauntukbelirubicon;minister of religion yaqut said david was considered as his own son volunteer anies baswedan mentioned about the wife of cadre alissa wahid also opened the voice of mariodandy tax persecution for belirubicon;Positif
25/02/2023 04:52;sepakbolacc1;hasil pengeluaran nomor pasaran cambodia hari ini result  shio ayam selamat kepada para pemenang salam jackpot sepakbolacc resultcambodia mariodandysatrio;Twitter Web App;hasil pengeluaran nomor pasaran cambodia hari ini result shio ayam selamat kepada para pemenang salam jackpot sepakbolacc resultcambodia mariodandysatrio;the results of the expenditure of the cambodia market number today result chicken shio congratulations to the winners of the salam jackpot soccer results resultcambodia mariodandysatrio;Negatif
25/02/2023 04:38;corongnusantara;kuasa hukum agh bantah provokasi mario dandy aniaya david anakpejabatpajak mariodandysatriyo;corong nusantara;kuasa hukum agh bantah provokasi mario dandy aniaya david anakpejabatpajak mariodandysatriyo;agh authority agh denies mario provocation mario anyaya david anak parate mariodandysatriyo;Netral
25/02/2023 04:37;JemberNetwork;update terbaru penemuan warganet terkait gaya hidup hedon ibunda mario dandy dari pamer rumah hingga bisnisnya mariodandy pajakkitauntukpejabat penganiayaan;Twitter for Android;update terbaru penemuan warganet terkait gaya hidup hedon ibunda mario dandy dari pamer rumah hingga bisnisnya mariodandy pajakkitauntukpejabat penganiayaan;the latest updates on the discovery of citizens related to the lifestyle of hedon mario dandy from showing off the house to his business mariodandy tax for the persecution offic;Positif
25/02/2023 04:24;JemberNetwork;bukan agnes ternyata ini sosok perekam video aksi penganiayaan terhadap david kini resmi ditetapkan sebagai tersangka penganiayaan mariodandy prayfordavid;Twitter for Android;bukan agnes ternyata ini sosok perekam video aksi penganiayaan terhadap david kini resmi ditetapkan sebagai tersangka penganiayaan mariodandy prayfordavid;not agnes, it turns out that this video recorder of the persecution of david is now officially named as a suspect in the persecution of mariodandy prayfordavid;Netral
25/02/2023 04:13;vivagorontalo;sosok ini jadi provokator mario dandy hingga bikin david koma di rs provokator mariodandy mariodandysatriyo kasuspenganiayaan shane kapolremetrojaksel david;Twitter for Android;sosok ini jadi provokator mario dandy hingga bikin david koma di rs provokator mariodandy mariodandysatriyo kasuspenganiayaan shane kapolremetrojaksel david;this figure is mario dandy's provocateur to make david in a coma at mariodandy mariodandysatriyo provocator hospital cases of the persecution of shane kapolremetrojaksel david;Negatif
25/02/2023 04:11;warna_nusa;apa itu lbh ansor ini tim pengacara david yang diinstruksikan yaqut cholil untuk kawal kasus penganiayaan david mario mariodandy;Twitter Web App;apa itu lbh ansor ini tim pengacara david yang diinstruksikan yaqut cholil untuk kawal kasus penganiayaan david mario mariodandy;what is lbh ansor this team of lawyer david instructed by yaqut cholil to guard the persecution of david mario mario;Netral
25/02/2023 04:11;warna_nusa;shane lukas punya peran penting di video penganiayaan david teman mario ini dijerat pasal shane david mariodandy agnesgraciaharyanto;Twitter Web App;shane lukas punya peran penting di video penganiayaan david teman mario ini dijerat pasal shane david mariodandy agnesgraciaharyanto;shane lukas has an important role in the video of david's friend's persecution, this is charged with the article shane david mariodandy agnesgraciaharyanto;Positif
25/02/2023 04:10;warna_nusa;fakta baru kronologi lengkap penganiayaan david oleh mario dandy satrio ternyata bukan agnes yang menghasut mariodandy mario agnesgraciaharyanto david;Twitter Web App;fakta baru kronologi lengkap penganiayaan david oleh mario dandy satrio ternyata bukan agnes yang menghasut mariodandy mario agnesgraciaharyanto david;the new facts of the complete chronology of david's persecution by mario dandy satrio were not agnes who incited mariodandy mario agnesgraciaharyanto david;Positif
25/02/2023 04:09;warna_nusa;profil dan biodata lengkap agnes gracia haryanto wanita yang jadi asalan mario aniaya david agnes agnesgraciaharyanto mariodandy mario david;Twitter Web App;profil dan biodata lengkap agnes gracia haryanto wanita yang jadi asalan mario aniaya david agnes agnesgraciaharyanto mariodandy mario david;profile and complete biodata of agnes gracia haryanto women who are the people of mario, the persecution of david agnes agnesgraciaharyanto mariodandy mario david;Positif
25/02/2023 04:09;BantenHay;asal mula mario dandy anak pejabat pajak lakukan penganiayaan pada david ini yang dilakukan agnes gracia banten bantenhay edukasi aktual mediabanten infoedukatif info viral beritaterkini indonesian beritaviral beritaterbaru mariodandy;Twitter for Android;asal mula mario dandy anak pejabat pajak lakukan penganiayaan pada david ini yang dilakukan agnes gracia banten bantenhay edukasi aktual mediabanten infoedukatif info viral beritaterkini indonesian beritaviral beritaterbaru mariodandy;the origin of mario dandy, the son of the tax officer, did the persecution of this david, which was carried out by agnes gracia banten, bantenhay, actual education mediabanten, info.;Netral
25/02/2023 04:08;warna_nusa;terlengkap ini profil biodata dan peran tersangka s teman mario dandy dalam kasus penganiayaan david mario mariodandy shane david;Twitter Web App;terlengkap ini profil biodata dan peran tersangka s teman mario dandy dalam kasus penganiayaan david mario mariodandy shane david;the most complete this biodata profile and the role of the suspect s friend mario dandy in the case of the persecution of david mario mario mariodandy shane david;Positif
25/02/2023 04:07;warna_nusa;mario usai di do dari kampusnya netizen berikan dukungan ke universitas prasetiya mulya great job prasmul mario mariodandy mariodandysatriyo david;Twitter Web App;mario usai di do dari kampusnya netizen berikan dukungan ke universitas prasetiya mulya great job prasmul mario mariodandy mariodandysatriyo david;mario after do from the campus netizen gave support to the university of prasetiya mulya great job prasmul mario mario mariodandysatriyo david;Positif
25/02/2023 04:06;sahabatdotkom;polisi anak pejabat djp pakai pelat palsu untuk hindari etle anakpejabatpajak david mariodandy anakpejabat pajakkitauntukbelirubicon agnesgraciaharyanto news;Twitter Web App;polisi anak pejabat djp pakai pelat palsu untuk hindari etle anakpejabatpajak david mariodandy anakpejabat pajakkitauntukbelirubicon agnesgraciaharyanto news;police children dgt officials use fake plates to avoid etle children parates david mariodandy children's tax officials for belirubicon agnesgraciaharyanto new;Negatif
25/02/2023 04:05;Gigihimanadi;yang lagi rame beberapa ini imbas kebucinan mariodandy ke agnesgraciaharyanto membuat davidanakkami putra seorang pengurus pusat gpansor masuk rumah sakit sila baca sedikit opini dari saya ditjenpajak rafaelaluntrisambodo;Twitter for Android;yang lagi rame beberapa ini imbas kebucinan mariodandy ke agnesgraciaharyanto membuat davidanakkami putra seorang pengurus pusat gpansor masuk rumah sakit sila baca sedikit opini dari saya ditjenpajak rafaelaluntrisambodo;which is more crowded in some of mariodandy's compulsion to agnesgraciaharyanto made davidanakkami putra a gpansor central administrator entered the hospital sila read a little opinion from me directorate general of rafaelaluntrisambodo;Positif
25/02/2023 03:57;ich_ayu;mbok ya bandel aja tapi jangan jahat kenapa sih hidup cuma sekali harus banget gitu jahat mariodandy agnes;Twitter for iPhone;mbok ya bandel aja tapi jangan jahat kenapa sih hidup cuma sekali harus banget gitu jahat mariodandy agnes;mbok, just stubborn, but don't be evil, why is life only so that it must be so evil, mariodandy agn;Negatif
25/02/2023 03:56;autophilene;gegara ulah anak nya yang amat goblok yang kena dahsyatnya omongan cewe pns lain nya kena imbas nya tolol bapak lu susah payah kerja dengan gampangnya lu ancurin mending kalo impact nya ke keluarga lu doang lah ini ke hampir rb karyawan pns mariodandy agnesgraciaharyanto;Twitter for Android;gegara ulah anak nya yang amat goblok yang kena dahsyatnya omongan cewe pns lain nya kena imbas nya tolol bapak lu susah payah kerja dengan gampangnya lu ancurin mending kalo impact nya ke keluarga lu doang lah ini ke hampir rb karyawan pns mariodandy agnesgraciaharyanto;the country of his child who was very stupid who was enormous who was the words of other civil servant girls was hit by her stupid, you struggled to work easily.;Negatif
25/02/2023 03:52;fajaronline;rafael alun pilih undur diri sebagai asn pengamat singgung hal yang sama pernah dilakukan komisioner kpk agnes david mariodandy pegawaipajak;FAJAR.CO.ID;rafael alun pilih undur diri sebagai asn pengamat singgung hal yang sama pernah dilakukan komisioner kpk agnes david mariodandy pegawaipajak;rafael alun choose settlement as asn observer trusted the same thing for kpk commissioner agnes david mariodandy employees pajak;Netral
25/02/2023 03:48;sahabatdotkom;anak pejabat djp perintahkan tersangka lain rekam penganiayaan david anakpejabatpajak anakpejabat rafaelaluntrisambodo penganiayaan tersangka news;Twitter Web App;anak pejabat djp perintahkan tersangka lain rekam penganiayaan david anakpejabatpajak anakpejabat rafaelaluntrisambodo penganiayaan tersangka news;the son of the dgt official ordered another suspect to record the persecution of david, an official of the rafaelaluntrisambodo children's children's children's personal persecut;Netral
25/02/2023 03:45;Afwaki;kenapa sih ditengah orang kena musibah ada akun provokator yang malah mendoakan yg jelek jelek apakah itu ciri khas orang yang suka kekerasan tp dibalut dgn agama ri david agnesgraciaharyanto agnes biadab mariodandy;Twitter for Android;kenapa sih ditengah orang kena musibah ada akun provokator yang malah mendoakan yg jelek jelek apakah itu ciri khas orang yang suka kekerasan tp dibalut dgn agama ri david agnesgraciaharyanto agnes biadab mariodandy;why in the midst of people affected there is a provocateurs who even pray for ugly bad whether it is a characteristic of people who like violence but wrapped in indonesian religion david agnesgraciahanto agnes barbaric mariodandi;Negatif
25/02/2023 03:44;bahrululum_0;menurut kalian siapa yang paling kuat tlg jangan jawab bocah  thn ya agnes david mariodandy;Twitter for Android;menurut kalian siapa yang paling kuat tlg jangan jawab bocah thn ya agnes david mariodandy;in your opinion, who is the most powerful, don't answer the boy, agnes david mariodandi;Positif
